"global_turn_id";"query";"target_answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"sentence";"step_number";"step_text";"conv_id";"turn_id";"is_generated";"sentence_number";"is_template";"step_id"
"81_14";"What to do with the leftover semolina in the bowl?";"Sprinkle any remaining semolina in the bowl over the formed gnudi.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Sprinkle any remaining semolina in the bowl over the formed gnudi.";"4";"Once the ball is coated, gently lift it and roll it around in your hands to form a neat sphere. Transfer it to the baking dish. Repeat with remaining ricotta. You should have about 16 to 20 finished gnudi. Sprinkle any remaining semolina in the bowl over the formed gnudi. Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day. Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"81";"14";"True";"5";"False";"207"
"81_15";"what is the remaining semolina in?";"bowl";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Sprinkle any remaining semolina in the bowl over the formed gnudi.";"4";"Once the ball is coated, gently lift it and roll it around in your hands to form a neat sphere. Transfer it to the baking dish. Repeat with remaining ricotta. You should have about 16 to 20 finished gnudi. Sprinkle any remaining semolina in the bowl over the formed gnudi. Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day. Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"81";"15";"False";"5";"False";"207"
"81_16";"how often should I turn a refrigerated gnudi?";"once per day";"";"fact";"time";"False";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day.";"4";"Once the ball is coated, gently lift it and roll it around in your hands to form a neat sphere. Transfer it to the baking dish. Repeat with remaining ricotta. You should have about 16 to 20 finished gnudi. Sprinkle any remaining semolina in the bowl over the formed gnudi. Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day. Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"81";"16";"False";"6";"False";"207"
"81_17";"What can I do if I am not ready to cook the gnudi immediately?";"They can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"4";"Once the ball is coated, gently lift it and roll it around in your hands to form a neat sphere. Transfer it to the baking dish. Repeat with remaining ricotta. You should have about 16 to 20 finished gnudi. Sprinkle any remaining semolina in the bowl over the formed gnudi. Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day. Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"81";"17";"True";"7";"False";"207"
"81_18";"how long do I freeze gnudi for?";"about 1 hour";"";"fact";"time";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour.";"4";"Once the ball is coated, gently lift it and roll it around in your hands to form a neat sphere. Transfer it to the baking dish. Repeat with remaining ricotta. You should have about 16 to 20 finished gnudi. Sprinkle any remaining semolina in the bowl over the formed gnudi. Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day. Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"81";"18";"False";"8";"False";"207"
"81_19";"what needs to subside before I stop heating butter?";"foaming";"";"fact";"time";"False";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"To Cook and Serve: Heat 2 tablespoons butter in a medium saucepan over medium-low heat until foaming subsides, butter solids are golden brown, and butter has a nutty aroma.";"5";"To Cook and Serve: Heat 2 tablespoons butter in a medium saucepan over medium-low heat until foaming subsides, butter solids are golden brown, and butter has a nutty aroma. Add sage leaves, season lightly with salt, and cook, turning the leaves occasionally, until crisp, about 2 minutes. Using tongs, transfer the leaves to a paper towel-lined plate to drain. Reserve browned butter off-heat.";"81";"19";"False";"1";"False";"208"
"81_20";"what do I heat the butter in?";"medium saucepan";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"To Cook and Serve: Heat 2 tablespoons butter in a medium saucepan over medium-low heat until foaming subsides, butter solids are golden brown, and butter has a nutty aroma.";"5";"To Cook and Serve: Heat 2 tablespoons butter in a medium saucepan over medium-low heat until foaming subsides, butter solids are golden brown, and butter has a nutty aroma. Add sage leaves, season lightly with salt, and cook, turning the leaves occasionally, until crisp, about 2 minutes. Using tongs, transfer the leaves to a paper towel-lined plate to drain. Reserve browned butter off-heat.";"81";"20";"False";"1";"False";"208"
"81_21";"What comes immediately after heating the butter in the saucepan?";"Add sage leaves, season lightly with salt, and cook, turning the leaves occasionally, until crisp, about 2 minutes.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Add sage leaves, season lightly with salt, and cook, turning the leaves occasionally, until crisp, about 2 minutes.";"5";"To Cook and Serve: Heat 2 tablespoons butter in a medium saucepan over medium-low heat until foaming subsides, butter solids are golden brown, and butter has a nutty aroma. Add sage leaves, season lightly with salt, and cook, turning the leaves occasionally, until crisp, about 2 minutes. Using tongs, transfer the leaves to a paper towel-lined plate to drain. Reserve browned butter off-heat.";"81";"21";"True";"2";"False";"208"
"81_22";"What should I do with the sage leaves after they are cooked?";"Using tongs, transfer the leaves to a paper towel-lined plate to drain.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Using tongs, transfer the leaves to a paper towel-lined plate to drain.";"5";"To Cook and Serve: Heat 2 tablespoons butter in a medium saucepan over medium-low heat until foaming subsides, butter solids are golden brown, and butter has a nutty aroma. Add sage leaves, season lightly with salt, and cook, turning the leaves occasionally, until crisp, about 2 minutes. Using tongs, transfer the leaves to a paper towel-lined plate to drain. Reserve browned butter off-heat.";"81";"22";"True";"3";"False";"208"
"81_23";"what do I place the remaining butter into?";"medium skillet";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Place the remaining butter in a medium skillet.";"6";"Place the remaining butter in a medium skillet. Bring a large pot of well-salted water to a boil. Add gnudi and cook, stirring very gently, for 3 minutes. Using a slotted spoon, transfer the gnudi to the skillet with the butter, making sure that plenty of pasta water gets into the pan with the gnudi.";"81";"23";"False";"1";"False";"209"
"81_24";"how long do I cook the gnudi for?";"for 3 minutes";"";"fact";"time";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Add gnudi and cook, stirring very gently, for 3 minutes.";"6";"Place the remaining butter in a medium skillet. Bring a large pot of well-salted water to a boil. Add gnudi and cook, stirring very gently, for 3 minutes. Using a slotted spoon, transfer the gnudi to the skillet with the butter, making sure that plenty of pasta water gets into the pan with the gnudi.";"81";"24";"False";"3";"False";"209"
"81_25";"How can I make sure the gnudi doesn't stick together while it is cooking?";"cook, stirring very gently, for 3 minutes.";"";"competence";"cooking_technique";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Add gnudi and cook, stirring very gently, for 3 minutes.";"6";"Place the remaining butter in a medium skillet. Bring a large pot of well-salted water to a boil. Add gnudi and cook, stirring very gently, for 3 minutes. Using a slotted spoon, transfer the gnudi to the skillet with the butter, making sure that plenty of pasta water gets into the pan with the gnudi.";"81";"25";"True";"3";"False";"209"
"81_26";"Does this step require me to drain the pasta water before adding gnudi to the skillet?";"making sure that plenty of pasta water gets into the pan with the gnudi.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Using a slotted spoon, transfer the gnudi to the skillet with the butter, making sure that plenty of pasta water gets into the pan with the gnudi.";"6";"Place the remaining butter in a medium skillet. Bring a large pot of well-salted water to a boil. Add gnudi and cook, stirring very gently, for 3 minutes. Using a slotted spoon, transfer the gnudi to the skillet with the butter, making sure that plenty of pasta water gets into the pan with the gnudi.";"81";"26";"True";"4";"False";"209"
